,tile,date,variable,value,geometry
2866,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,1.3457488,"POLYGON ((-66.72083333333333 10.479166666666666, -66.71666666666667 10.479166666666666, -66.71666666666667 10.483333333333333, -66.72083333333333 10.483333333333333, -66.72083333333333 10.479166666666666))"
2867,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,11.251435,"POLYGON ((-67.05833333333334 10.474999999999998, -67.05416666666667 10.474999999999998, -67.05416666666667 10.479166666666664, -67.05833333333334 10.479166666666664, -67.05833333333334 10.474999999999998))"
2868,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,4.506366,"POLYGON ((-67.05416666666666 10.474999999999998, -67.05 10.474999999999998, -67.05 10.479166666666664, -67.05416666666666 10.479166666666664, -67.05416666666666 10.474999999999998))"
2869,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,4.4222846,"POLYGON ((-67.05 10.474999999999998, -67.04583333333333 10.474999999999998, -67.04583333333333 10.479166666666664, -67.05 10.479166666666664, -67.05 10.474999999999998))"
2870,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,1.882147,"POLYGON ((-67.04583333333333 10.474999999999998, -67.04166666666667 10.474999999999998, -67.04166666666667 10.479166666666664, -67.04583333333333 10.479166666666664, -67.04583333333333 10.474999999999998))"
2871,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,4.972123,"POLYGON ((-67.04166666666667 10.474999999999998, -67.03750000000001 10.474999999999998, -67.03750000000001 10.479166666666664, -67.04166666666667 10.479166666666664, -67.04166666666667 10.474999999999998))"
2872,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,4.9744344,"POLYGON ((-67.0375 10.474999999999998, -67.03333333333333 10.474999999999998, -67.03333333333333 10.479166666666664, -67.0375 10.479166666666664, -67.0375 10.474999999999998))"
2873,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,7.3277407,"POLYGON ((-67.03333333333333 10.474999999999998, -67.02916666666667 10.474999999999998, -67.02916666666667 10.479166666666664, -67.03333333333333 10.479166666666664, -67.03333333333333 10.474999999999998))"
2874,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,11.473991,"POLYGON ((-67.02916666666667 10.474999999999998, -67.025 10.474999999999998, -67.025 10.479166666666664, -67.02916666666667 10.479166666666664, -67.02916666666667 10.474999999999998))"
2875,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,23.07475,"POLYGON ((-67.01666666666667 10.474999999999998, -67.0125 10.474999999999998, -67.0125 10.479166666666664, -67.01666666666667 10.479166666666664, -67.01666666666667 10.474999999999998))"
2876,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,24.706923,"POLYGON ((-66.97916666666667 10.474999999999998, -66.97500000000001 10.474999999999998, -66.97500000000001 10.479166666666664, -66.97916666666667 10.479166666666664, -66.97916666666667 10.474999999999998))"
2877,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,26.253054,"POLYGON ((-66.975 10.474999999999998, -66.97083333333333 10.474999999999998, -66.97083333333333 10.479166666666664, -66.975 10.479166666666664, -66.975 10.474999999999998))"
2878,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,30.011648,"POLYGON ((-66.97083333333333 10.474999999999998, -66.96666666666667 10.474999999999998, -66.96666666666667 10.479166666666664, -66.97083333333333 10.479166666666664, -66.97083333333333 10.474999999999998))"
2879,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,29.254837,"POLYGON ((-66.96666666666667 10.474999999999998, -66.9625 10.474999999999998, -66.9625 10.479166666666664, -66.96666666666667 10.479166666666664, -66.96666666666667 10.474999999999998))"
2880,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,33.362118,"POLYGON ((-66.9625 10.474999999999998, -66.95833333333334 10.474999999999998, -66.95833333333334 10.479166666666664, -66.9625 10.479166666666664, -66.9625 10.474999999999998))"
2881,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,33.332024,"POLYGON ((-66.95833333333333 10.474999999999998, -66.95416666666667 10.474999999999998, -66.95416666666667 10.479166666666664, -66.95833333333333 10.479166666666664, -66.95833333333333 10.474999999999998))"
2882,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,48.96511,"POLYGON ((-66.9125 10.474999999999998, -66.90833333333333 10.474999999999998, -66.90833333333333 10.479166666666664, -66.9125 10.479166666666664, -66.9125 10.474999999999998))"
2883,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,50.99786,"POLYGON ((-66.90833333333333 10.474999999999998, -66.90416666666667 10.474999999999998, -66.90416666666667 10.479166666666664, -66.90833333333333 10.479166666666664, -66.90833333333333 10.474999999999998))"
2884,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,51.254543,"POLYGON ((-66.90416666666667 10.474999999999998, -66.9 10.474999999999998, -66.9 10.479166666666664, -66.90416666666667 10.479166666666664, -66.90416666666667 10.474999999999998))"
2885,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,65.984795,"POLYGON ((-66.9 10.474999999999998, -66.89583333333334 10.474999999999998, -66.89583333333334 10.479166666666664, -66.9 10.479166666666664, -66.9 10.474999999999998))"
2886,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,32.813828,"POLYGON ((-66.87916666666666 10.474999999999998, -66.875 10.474999999999998, -66.875 10.479166666666664, -66.87916666666666 10.479166666666664, -66.87916666666666 10.474999999999998))"
2887,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,32.961876,"POLYGON ((-66.875 10.474999999999998, -66.87083333333334 10.474999999999998, -66.87083333333334 10.479166666666664, -66.875 10.479166666666664, -66.875 10.474999999999998))"
2888,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,45.150406,"POLYGON ((-66.87083333333334 10.474999999999998, -66.86666666666667 10.474999999999998, -66.86666666666667 10.479166666666664, -66.87083333333334 10.479166666666664, -66.87083333333334 10.474999999999998))"
2889,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,47.18768,"POLYGON ((-66.83333333333333 10.474999999999998, -66.82916666666667 10.474999999999998, -66.82916666666667 10.479166666666664, -66.83333333333333 10.479166666666664, -66.83333333333333 10.474999999999998))"
2890,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,40.9327,"POLYGON ((-66.82916666666667 10.474999999999998, -66.825 10.474999999999998, -66.825 10.479166666666664, -66.82916666666667 10.479166666666664, -66.82916666666667 10.474999999999998))"
2891,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,31.38861,"POLYGON ((-66.825 10.474999999999998, -66.82083333333334 10.474999999999998, -66.82083333333334 10.479166666666664, -66.825 10.479166666666664, -66.825 10.474999999999998))"
2892,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,56.157574,"POLYGON ((-66.82083333333334 10.474999999999998, -66.81666666666668 10.474999999999998, -66.81666666666668 10.479166666666664, -66.82083333333334 10.479166666666664, -66.82083333333334 10.474999999999998))"
2893,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,48.203693,"POLYGON ((-66.81666666666666 10.474999999999998, -66.8125 10.474999999999998, -66.8125 10.479166666666664, -66.81666666666666 10.479166666666664, -66.81666666666666 10.474999999999998))"
2894,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,49.377,"POLYGON ((-66.8125 10.474999999999998, -66.80833333333334 10.474999999999998, -66.80833333333334 10.479166666666664, -66.8125 10.479166666666664, -66.8125 10.474999999999998))"
2895,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,42.12362,"POLYGON ((-66.80833333333334 10.474999999999998, -66.80416666666667 10.474999999999998, -66.80416666666667 10.479166666666664, -66.80833333333334 10.479166666666664, -66.80833333333334 10.474999999999998))"
2896,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,39.84884,"POLYGON ((-66.80416666666666 10.474999999999998, -66.8 10.474999999999998, -66.8 10.479166666666664, -66.80416666666666 10.479166666666664, -66.80416666666666 10.474999999999998))"
2897,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,39.718826,"POLYGON ((-66.8 10.474999999999998, -66.79583333333333 10.474999999999998, -66.79583333333333 10.479166666666664, -66.8 10.479166666666664, -66.8 10.474999999999998))"
2898,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,26.836313,"POLYGON ((-66.79583333333333 10.474999999999998, -66.79166666666667 10.474999999999998, -66.79166666666667 10.479166666666664, -66.79583333333333 10.479166666666664, -66.79583333333333 10.474999999999998))"
2899,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,31.32909,"POLYGON ((-66.79166666666667 10.474999999999998, -66.78750000000001 10.474999999999998, -66.78750000000001 10.479166666666664, -66.79166666666667 10.479166666666664, -66.79166666666667 10.474999999999998))"
2900,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,32.17881,"POLYGON ((-66.7875 10.474999999999998, -66.78333333333333 10.474999999999998, -66.78333333333333 10.479166666666664, -66.7875 10.479166666666664, -66.7875 10.474999999999998))"
2901,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,35.470306,"POLYGON ((-66.78333333333333 10.474999999999998, -66.77916666666667 10.474999999999998, -66.77916666666667 10.479166666666664, -66.78333333333333 10.479166666666664, -66.78333333333333 10.474999999999998))"
2902,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.364805,"POLYGON ((-66.77916666666667 10.474999999999998, -66.775 10.474999999999998, -66.775 10.479166666666664, -66.77916666666667 10.479166666666664, -66.77916666666667 10.474999999999998))"
2903,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,17.04122,"POLYGON ((-66.775 10.474999999999998, -66.77083333333334 10.474999999999998, -66.77083333333334 10.479166666666664, -66.775 10.479166666666664, -66.775 10.474999999999998))"
2904,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.50317,"POLYGON ((-66.77083333333333 10.474999999999998, -66.76666666666667 10.474999999999998, -66.76666666666667 10.479166666666664, -66.77083333333333 10.479166666666664, -66.77083333333333 10.474999999999998))"
2905,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.41942,"POLYGON ((-66.76666666666667 10.474999999999998, -66.7625 10.474999999999998, -66.7625 10.479166666666664, -66.76666666666667 10.479166666666664, -66.76666666666667 10.474999999999998))"
2906,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,9.272598,"POLYGON ((-66.7625 10.474999999999998, -66.75833333333334 10.474999999999998, -66.75833333333334 10.479166666666664, -66.7625 10.479166666666664, -66.7625 10.474999999999998))"
2907,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,9.3053875,"POLYGON ((-66.75833333333334 10.474999999999998, -66.75416666666668 10.474999999999998, -66.75416666666668 10.479166666666664, -66.75833333333334 10.479166666666664, -66.75833333333334 10.474999999999998))"
2908,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.066565,"POLYGON ((-66.75416666666666 10.474999999999998, -66.75 10.474999999999998, -66.75 10.479166666666664, -66.75416666666666 10.479166666666664, -66.75416666666666 10.474999999999998))"
2909,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.9318686,"POLYGON ((-66.75 10.474999999999998, -66.74583333333334 10.474999999999998, -66.74583333333334 10.479166666666664, -66.75 10.479166666666664, -66.75 10.474999999999998))"
2910,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,7.413427,"POLYGON ((-66.74583333333334 10.474999999999998, -66.74166666666667 10.474999999999998, -66.74166666666667 10.479166666666664, -66.74583333333334 10.479166666666664, -66.74583333333334 10.474999999999998))"
2911,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.1945202,"POLYGON ((-66.74166666666666 10.474999999999998, -66.7375 10.474999999999998, -66.7375 10.479166666666664, -66.74166666666666 10.479166666666664, -66.74166666666666 10.474999999999998))"
2912,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,6.5726767,"POLYGON ((-66.7375 10.474999999999998, -66.73333333333333 10.474999999999998, -66.73333333333333 10.479166666666664, -66.7375 10.479166666666664, -66.7375 10.474999999999998))"
2913,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,8.919118,"POLYGON ((-66.73333333333333 10.474999999999998, -66.72916666666667 10.474999999999998, -66.72916666666667 10.479166666666664, -66.73333333333333 10.479166666666664, -66.73333333333333 10.474999999999998))"
2914,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,8.914321,"POLYGON ((-66.72916666666667 10.474999999999998, -66.72500000000001 10.474999999999998, -66.72500000000001 10.479166666666664, -66.72916666666667 10.479166666666664, -66.72916666666667 10.474999999999998))"
2915,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.2125435,"POLYGON ((-66.725 10.474999999999998, -66.72083333333333 10.474999999999998, -66.72083333333333 10.479166666666664, -66.725 10.479166666666664, -66.725 10.474999999999998))"
2916,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.3136299,"POLYGON ((-66.72083333333333 10.474999999999998, -66.71666666666667 10.474999999999998, -66.71666666666667 10.479166666666664, -66.72083333333333 10.479166666666664, -66.72083333333333 10.474999999999998))"
2917,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,11.263927,"POLYGON ((-67.05833333333334 10.470833333333331, -67.05416666666667 10.470833333333331, -67.05416666666667 10.474999999999998, -67.05833333333334 10.474999999999998, -67.05833333333334 10.470833333333331))"
2918,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,12.21255,"POLYGON ((-67.05416666666666 10.470833333333331, -67.05 10.470833333333331, -67.05 10.474999999999998, -67.05416666666666 10.474999999999998, -67.05416666666666 10.470833333333331))"
2919,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.89425,"POLYGON ((-67.05 10.470833333333331, -67.04583333333333 10.470833333333331, -67.04583333333333 10.474999999999998, -67.05 10.474999999999998, -67.05 10.470833333333331))"
2920,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.481915,"POLYGON ((-67.04583333333333 10.470833333333331, -67.04166666666667 10.470833333333331, -67.04166666666667 10.474999999999998, -67.04583333333333 10.474999999999998, -67.04583333333333 10.470833333333331))"
2921,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,15.045826,"POLYGON ((-67.04166666666667 10.470833333333331, -67.03750000000001 10.470833333333331, -67.03750000000001 10.474999999999998, -67.04166666666667 10.474999999999998, -67.04166666666667 10.470833333333331))"
2922,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,15.017244,"POLYGON ((-67.0375 10.470833333333331, -67.03333333333333 10.470833333333331, -67.03333333333333 10.474999999999998, -67.0375 10.474999999999998, -67.0375 10.470833333333331))"
2923,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,7.154063,"POLYGON ((-67.03333333333333 10.470833333333331, -67.02916666666667 10.470833333333331, -67.02916666666667 10.474999999999998, -67.03333333333333 10.474999999999998, -67.03333333333333 10.470833333333331))"
2924,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,11.210696,"POLYGON ((-67.02916666666667 10.470833333333331, -67.025 10.470833333333331, -67.025 10.474999999999998, -67.02916666666667 10.474999999999998, -67.02916666666667 10.470833333333331))"
2925,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,27.462189,"POLYGON ((-66.98333333333333 10.470833333333331, -66.97916666666667 10.470833333333331, -66.97916666666667 10.474999999999998, -66.98333333333333 10.474999999999998, -66.98333333333333 10.470833333333331))"
2926,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,28.152946,"POLYGON ((-66.97916666666667 10.470833333333331, -66.97500000000001 10.470833333333331, -66.97500000000001 10.474999999999998, -66.97916666666667 10.474999999999998, -66.97916666666667 10.470833333333331))"
2927,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,42.97533,"POLYGON ((-66.975 10.470833333333331, -66.97083333333333 10.470833333333331, -66.97083333333333 10.474999999999998, -66.975 10.474999999999998, -66.975 10.470833333333331))"
2928,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,49.26642,"POLYGON ((-66.9125 10.470833333333331, -66.90833333333333 10.470833333333331, -66.90833333333333 10.474999999999998, -66.9125 10.474999999999998, -66.9125 10.470833333333331))"
2929,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,51.1897,"POLYGON ((-66.90833333333333 10.470833333333331, -66.90416666666667 10.470833333333331, -66.90416666666667 10.474999999999998, -66.90833333333333 10.474999999999998, -66.90833333333333 10.470833333333331))"
2930,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,56.41642,"POLYGON ((-66.9 10.470833333333331, -66.89583333333334 10.470833333333331, -66.89583333333334 10.474999999999998, -66.9 10.474999999999998, -66.9 10.470833333333331))"
2931,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,38.324165,"POLYGON ((-66.8125 10.470833333333331, -66.80833333333334 10.470833333333331, -66.80833333333334 10.474999999999998, -66.8125 10.474999999999998, -66.8125 10.470833333333331))"
2932,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,37.494198,"POLYGON ((-66.80833333333334 10.470833333333331, -66.80416666666667 10.470833333333331, -66.80416666666667 10.474999999999998, -66.80833333333334 10.474999999999998, -66.80833333333334 10.470833333333331))"
2933,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,35.57442,"POLYGON ((-66.80416666666666 10.470833333333331, -66.8 10.470833333333331, -66.8 10.474999999999998, -66.80416666666666 10.474999999999998, -66.80416666666666 10.470833333333331))"
2934,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,36.45081,"POLYGON ((-66.8 10.470833333333331, -66.79583333333333 10.470833333333331, -66.79583333333333 10.474999999999998, -66.8 10.474999999999998, -66.8 10.470833333333331))"
2935,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,26.73309,"POLYGON ((-66.79583333333333 10.470833333333331, -66.79166666666667 10.470833333333331, -66.79166666666667 10.474999999999998, -66.79583333333333 10.474999999999998, -66.79583333333333 10.470833333333331))"
2936,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,31.169863,"POLYGON ((-66.79166666666667 10.470833333333331, -66.78750000000001 10.470833333333331, -66.78750000000001 10.474999999999998, -66.79166666666667 10.474999999999998, -66.79166666666667 10.470833333333331))"
2937,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,35.30136,"POLYGON ((-66.77916666666667 10.470833333333331, -66.775 10.470833333333331, -66.775 10.474999999999998, -66.77916666666667 10.474999999999998, -66.77916666666667 10.470833333333331))"
2938,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,24.583984,"POLYGON ((-66.775 10.470833333333331, -66.77083333333334 10.470833333333331, -66.77083333333334 10.474999999999998, -66.775 10.474999999999998, -66.775 10.470833333333331))"
2939,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,38.177425,"POLYGON ((-66.77083333333333 10.470833333333331, -66.76666666666667 10.470833333333331, -66.76666666666667 10.474999999999998, -66.77083333333333 10.474999999999998, -66.77083333333333 10.470833333333331))"
2940,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,37.254566,"POLYGON ((-66.76666666666667 10.470833333333331, -66.7625 10.470833333333331, -66.7625 10.474999999999998, -66.76666666666667 10.474999999999998, -66.76666666666667 10.470833333333331))"
2941,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,20.861876,"POLYGON ((-66.7625 10.470833333333331, -66.75833333333334 10.470833333333331, -66.75833333333334 10.474999999999998, -66.7625 10.474999999999998, -66.7625 10.470833333333331))"
2942,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,20.886599,"POLYGON ((-66.75833333333334 10.470833333333331, -66.75416666666668 10.470833333333331, -66.75416666666668 10.474999999999998, -66.75833333333334 10.474999999999998, -66.75833333333334 10.470833333333331))"
2943,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.998593,"POLYGON ((-66.75416666666666 10.470833333333331, -66.75 10.470833333333331, -66.75 10.474999999999998, -66.75416666666666 10.474999999999998, -66.75416666666666 10.470833333333331))"
2944,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,7.062897,"POLYGON ((-66.75 10.470833333333331, -66.74583333333334 10.470833333333331, -66.74583333333334 10.474999999999998, -66.75 10.474999999999998, -66.75 10.470833333333331))"
2945,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,7.4163547,"POLYGON ((-66.74583333333334 10.470833333333331, -66.74166666666667 10.470833333333331, -66.74166666666667 10.474999999999998, -66.74583333333334 10.474999999999998, -66.74583333333334 10.470833333333331))"
2946,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.1886585,"POLYGON ((-66.74166666666666 10.470833333333331, -66.7375 10.470833333333331, -66.7375 10.474999999999998, -66.74166666666666 10.474999999999998, -66.74166666666666 10.470833333333331))"
2947,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.180041,"POLYGON ((-66.7375 10.470833333333331, -66.73333333333333 10.470833333333331, -66.73333333333333 10.474999999999998, -66.7375 10.474999999999998, -66.7375 10.470833333333331))"
2948,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.0117326,"POLYGON ((-66.73333333333333 10.470833333333331, -66.72916666666667 10.470833333333331, -66.72916666666667 10.474999999999998, -66.73333333333333 10.474999999999998, -66.73333333333333 10.470833333333331))"
2949,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.0126312,"POLYGON ((-66.72916666666667 10.470833333333331, -66.72500000000001 10.470833333333331, -66.72500000000001 10.474999999999998, -66.72916666666667 10.474999999999998, -66.72916666666667 10.470833333333331))"
2950,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.973789,"POLYGON ((-66.725 10.470833333333331, -66.72083333333333 10.470833333333331, -66.72083333333333 10.474999999999998, -66.725 10.474999999999998, -66.725 10.470833333333331))"
2951,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.7220573,"POLYGON ((-66.72083333333333 10.470833333333331, -66.71666666666667 10.470833333333331, -66.71666666666667 10.474999999999998, -66.72083333333333 10.474999999999998, -66.72083333333333 10.470833333333331))"
2952,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.1914835,"POLYGON ((-66.71666666666667 10.470833333333331, -66.7125 10.470833333333331, -66.7125 10.474999999999998, -66.71666666666667 10.474999999999998, -66.71666666666667 10.470833333333331))"
2953,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,5.3204017,"POLYGON ((-67.05833333333334 10.466666666666665, -67.05416666666667 10.466666666666665, -67.05416666666667 10.470833333333331, -67.05833333333334 10.470833333333331, -67.05833333333334 10.466666666666665))"
2954,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,5.4411545,"POLYGON ((-67.05416666666666 10.466666666666665, -67.05 10.466666666666665, -67.05 10.470833333333331, -67.05416666666666 10.470833333333331, -67.05416666666666 10.466666666666665))"
2955,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.771438,"POLYGON ((-67.05 10.466666666666665, -67.04583333333333 10.466666666666665, -67.04583333333333 10.470833333333331, -67.05 10.470833333333331, -67.05 10.466666666666665))"
2956,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.504831,"POLYGON ((-67.04583333333333 10.466666666666665, -67.04166666666667 10.466666666666665, -67.04166666666667 10.470833333333331, -67.04583333333333 10.470833333333331, -67.04583333333333 10.466666666666665))"
2957,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,15.018469,"POLYGON ((-67.04166666666667 10.466666666666665, -67.03750000000001 10.466666666666665, -67.03750000000001 10.470833333333331, -67.04166666666667 10.470833333333331, -67.04166666666667 10.466666666666665))"
2958,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.4285266,"POLYGON ((-67.0375 10.466666666666665, -67.03333333333333 10.466666666666665, -67.03333333333333 10.470833333333331, -67.0375 10.470833333333331, -67.0375 10.466666666666665))"
2959,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.4319108,"POLYGON ((-67.03333333333333 10.466666666666665, -67.02916666666667 10.466666666666665, -67.02916666666667 10.470833333333331, -67.03333333333333 10.470833333333331, -67.03333333333333 10.466666666666665))"
2960,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.4691763,"POLYGON ((-67.02916666666667 10.466666666666665, -67.025 10.466666666666665, -67.025 10.470833333333331, -67.02916666666667 10.470833333333331, -67.02916666666667 10.466666666666665))"
2961,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,2.4184031,"POLYGON ((-67.025 10.466666666666665, -67.02083333333334 10.466666666666665, -67.02083333333334 10.470833333333331, -67.025 10.470833333333331, -67.025 10.466666666666665))"
2962,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,32.26956,"POLYGON ((-66.98333333333333 10.466666666666665, -66.97916666666667 10.466666666666665, -66.97916666666667 10.470833333333331, -66.98333333333333 10.470833333333331, -66.98333333333333 10.466666666666665))"
2963,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,26.968657,"POLYGON ((-66.91666666666667 10.466666666666665, -66.91250000000001 10.466666666666665, -66.91250000000001 10.470833333333331, -66.91666666666667 10.470833333333331, -66.91666666666667 10.466666666666665))"
2964,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,26.787119,"POLYGON ((-66.9125 10.466666666666665, -66.90833333333333 10.466666666666665, -66.90833333333333 10.470833333333331, -66.9125 10.470833333333331, -66.9125 10.466666666666665))"
2965,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,34.135483,"POLYGON ((-66.90833333333333 10.466666666666665, -66.90416666666667 10.466666666666665, -66.90416666666667 10.470833333333331, -66.90833333333333 10.470833333333331, -66.90833333333333 10.466666666666665))"
2966,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.062458,"POLYGON ((-66.77916666666667 10.466666666666665, -66.775 10.466666666666665, -66.775 10.470833333333331, -66.77916666666667 10.470833333333331, -66.77916666666667 10.466666666666665))"
2967,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,16.063663,"POLYGON ((-66.775 10.466666666666665, -66.77083333333334 10.466666666666665, -66.77083333333334 10.470833333333331, -66.775 10.470833333333331, -66.775 10.466666666666665))"
2968,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,38.23847,"POLYGON ((-66.77083333333333 10.466666666666665, -66.76666666666667 10.466666666666665, -66.76666666666667 10.470833333333331, -66.77083333333333 10.470833333333331, -66.77083333333333 10.466666666666665))"
2969,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,37.49134,"POLYGON ((-66.76666666666667 10.466666666666665, -66.7625 10.466666666666665, -66.7625 10.470833333333331, -66.76666666666667 10.470833333333331, -66.76666666666667 10.466666666666665))"
2970,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,20.906834,"POLYGON ((-66.7625 10.466666666666665, -66.75833333333334 10.466666666666665, -66.75833333333334 10.470833333333331, -66.7625 10.470833333333331, -66.7625 10.466666666666665))"
2971,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,5.7596292,"POLYGON ((-66.74166666666666 10.466666666666665, -66.7375 10.466666666666665, -66.7375 10.470833333333331, -66.74166666666666 10.470833333333331, -66.74166666666666 10.466666666666665))"
2972,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,5.7631407,"POLYGON ((-66.7375 10.466666666666665, -66.73333333333333 10.466666666666665, -66.73333333333333 10.470833333333331, -66.7375 10.470833333333331, -66.7375 10.466666666666665))"
2973,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.1589692,"POLYGON ((-66.73333333333333 10.466666666666665, -66.72916666666667 10.466666666666665, -66.72916666666667 10.470833333333331, -66.73333333333333 10.470833333333331, -66.73333333333333 10.466666666666665))"
2974,h11v07,2019-03-02,DNB_BRDF-Corrected_NTL,3.9746833,"POLYGON ((-66.72916666666667 10.466666666666665, -66.72500000000001 10.466666666666665, -66.72500000000001 10.470833333333331, -66.72916666666667 10.470833333333331, -66.72916666666667 10.466666666666665))"
